run,run_label,id,step_idx,full_flip_same_step,selective_flip,full_mass_shift_same_step,selective_mass_shift,mass_shift_gap_selective_minus_full,full_efficacy_same_step,selective_efficacy,question,cot_step
random_top1,Random top1,1759,7,False,False,-0.001230809612785877,-0.001230809373735653,2.390502240601222e-10,73.9134413873715,73.9134413873715,Thermometers,"(D): Thermometers are used for people of all ages, not just babies."
random_top1,Random top1,695,1,True,True,0.7526464246926009,0.7508407641216536,-0.0018056605709473317,95.74148637112124,95.99949666886207,Some berries may be eaten by,"- Bears are known to eat berries, and so are humans."
random_top1,Random top1,9-350,6,True,True,0.6001785062498315,0.6001785077833578,1.5335263059412796e-09,88.37885322877915,88.7363983266053,The salamander could eat a large amounts of what?,"Option (D) is not a plausible food source for salamanders either, as they do not eat insects with six legs."
random_top1,Random top1,7-238,2,False,False,-0.09184417164763758,-0.12294691709468575,-0.031102745447048163,90.09865916361737,90.09865916361737,Shining a light through a diamond can,"This bending of light doesn't create multiple bright lights; rather, it spreads the light out in different directions."
random_top1,Random top1,7-511,2,True,True,0.38842443120441145,0.3839076247633804,-0.004516806441031029,87.91591936968007,87.91591936968007,It's easier for human's to survive in:,"Step 2: A cave (A) provides basic shelter and protection from the elements, but it lacks the social interaction and community that humans need to thrive."
random_top1,Random top1,788,2,False,False,0.14515089579129026,0.14515089002892345,-5.762366805939223e-09,81.21055669129983,81.21055669129983,Owls are likely to hunt at,"Step 3: Among the given options, 2am falls within the late evening to early morning hours, making it the most likely time for owls to hunt."
random_top1,Random top1,9-368,0,False,False,-0.1874449731672635,-0.19307680789538173,-0.005631834728118235,97.52571507276188,97.44717283804768,Birds carrying away fruit helps the tree,- Birds carrying away fruit helps the tree in a specific way.
random_top1,Random top1,8-393,0,False,False,0.06639485998714734,0.06639485998714734,0.0,85.98222123159245,85.98222123159245,"A construction group wants to put a shopping center in town, but the only place available is a small nature park with a trail. Deer and other wildlife frequent the park, since it is the only place in the city where trees and fresh water are available for them. The construction group decides to build the shopping center, which means that",Step 1: The construction group wants to build a shopping center in the town.
random_top1,Random top1,8-93,0,True,True,0.18946140564258662,0.17925022846858052,-0.010211177174006103,92.72767217730197,92.72767217730197,Over a period of time the weather can change,Step 1: The question is about the weather changing over time.
random_top1,Random top1,1032,0,True,False,0.0872984878489203,0.05770212152676113,-0.029596366322159173,95.62343602474063,95.62343602474063,Which requires energy to move?,"- Weasel (A) is an animal, and animals generally require energy to move."
random_top1,Random top1,1204,2,False,False,0.0006877793708209845,0.002141844658960057,0.0014540652881390725,87.77347605110441,87.77347605110441,Which of these situations is an example of pollutants?,(B): Mallard ducks floating on a lake are natural animals that are part of the ecosystem.
random_top1,Random top1,7-140,1,True,True,0.21825102042419908,0.21825102042419908,0.0,91.66223507384336,91.66223507384336,A person can see,"(B): an emotion - Emotions are feelings, not visual things."
random_top1,Random top1,7-664,0,False,False,-0.01213951549376191,-0.012115439600986044,2.4075892775865526e-05,92.92383081300706,93.14154165118899,If bacon is left too long on a hot stove top,Step 1: Bacon is a type of meat that can be cooked on a stove top.
random_top1,Random top1,9-29,1,True,True,0.5154863222013095,0.5058787675526109,-0.009607554648698668,88.95425610396357,88.95425610396357,What could be a positive aspect of a tree being cut down?,This is a positive aspect because the plants will be able to grow more and receive more sunlight.
random_top1,Random top1,758,1,False,False,-0.003312037748942509,-0.003312037402756207,3.4618630184724e-10,93.03353664775798,93.03353664775798,A positive effect of burning biofuel is,"Step 2: We know that biofuel is a renewable energy source, so we can expect some positive effects."
random_top1,Random top1,9-655,1,False,False,-0.03900782539361203,-0.03922967614698747,-0.00022185075337544102,95.95234000151656,95.95234000151656,"if the earth was a living room, what can be done to melt the glaciers?",Step 2: What is the purpose of an air conditioner?
random_top1,Random top1,7-942,1,False,False,0.1010497371124095,0.10076115409943409,-0.00028858301297540745,90.98472657691836,90.98472657691836,Cold-blooded animals are often,The question is about the characteristics of cold-blooded animals.
random_top1,Random top1,8-395,0,False,False,-0.07634770346365882,-0.10466063989928298,-0.02831293643562416,93.68169209356077,93.68169209356077,Overpopulation can cause,Overpopulation means having too many people living in a given area.
random_top1,Random top1,9-540,4,False,False,-0.03657686706705099,-0.010278582608351683,0.026298284458699306,83.80248742026966,84.0536065769052,"If a person puts out four apples around their home on the same day, the molecules in which apple would be moving the most rapidly?","Step 5: Therefore, the apple sitting on a sunny sidewalk would have molecules moving the most rapidly."
random_top1,Random top1,7-391,1,True,True,0.5120576904829877,0.5044631125074602,-0.007594577975527428,98.05031038914021,98.05031038914021,Animals are drawn to,- Feeders are typically used to lure animals towards a specific area for feeding.
random_top1,Random top1,266,1,False,False,0.3099213231186624,0.30992132341736256,2.9870017570488017e-10,94.78236003336916,94.78236003336916,What is used for sensing visual things?,- The cornea is the transparent layer at the front of the eye that helps focus light.
random_top1,Random top1,1618,4,False,False,0.0111663290739068,0.0005961813668180493,-0.01057014770708875,90.69855107893365,90.40329139550015,The chance of wildfires is increased by,"- Careful fire maintenance is a way to prevent wildfires, not increase the risk."
random_top1,Random top1,9-229,0,False,False,0.23843446267340718,0.23843446267340718,0.0,96.74761382060034,96.74761382060034,A bat flew through the sky without hitting anything due to which of these?,"(A) A rainy sky would make flying more difficult, not easier."
random_top1,Random top1,9-1164,1,False,False,0.02720168480467411,0.02919479614449383,0.0019931113398197198,87.96303073535098,87.77347605110441,A cheetah that runs all day will find it has lost a lot of,"- The key phrase here is ""runs all day,"" which implies the cheetah is using a lot of energy."
random_top1,Random top1,7-903,4,False,False,0.16663887090947238,0.1998710683102659,0.03323219740079353,88.33336934633189,88.33336934633189,The main component in dirt is,"Step 5:  Bacteria are a type of microorganism, but the question asks for the main component, not a specific type."
random_top1,Random top1,1215,2,False,False,0.009883134984040032,0.007343283751671148,-0.0025398512323688838,82.21051262373308,82.21051262373308,A fallen leaf,(B) is incorrect because a fallen leaf will not become bright green.
random_top1,Random top1,889,0,True,True,0.39494545130774034,0.4215191559099903,0.026573704602249948,84.90225815440854,84.90225815440854,An animal that only eats plants is a,Step 1: We are looking for an animal that only eats plants.
