run,run_label,id,question,step_idx,n_steps_in_cot,cot_step,options,correct,before_pred_idx,after_pred_idx,before_pred,after_pred,before_correct,after_correct,prediction_flipped,efficacy_pct,cot_efficacy_pct,specificity_pct,original_answer_mass_shift,correct_mass_shift,total_variation,entropy_before,entropy_after,entropy_delta,before_original_prob,after_original_prob,before_correct_prob,after_correct_prob,before_probs_sum,after_probs_sum,before_A,after_A,delta_A,before_B,after_B,delta_B,before_C,after_C,delta_C,before_D,after_D,delta_D
full,Full FUR,9-227,The surface of the moon contains,0,5,Step 1: The question is asking about the surface of the moon.,A): dogs | B): water | C): high peaks | D): humans,C,2,1,C,B,True,False,True,90.91401891111842,34.928758941813406,100.0,0.29286170989851523,0.29286170989851523,0.30782986590497746,1.0769008488837306,1.0652332548319166,-0.011667594051814056,0.4521150763731223,0.15925336647460706,0.4521150763731223,0.15925336647460706,1.0,1.0,0.007307759302921603,0.013072312212974486,0.005764552910052883,0.18846959604088984,0.4905349090358144,0.30206531299492456,0.4521150763731223,0.15925336647460706,-0.29286170989851523,0.3521075682830662,0.33713941227660404,-0.014968156006462174
full,Full FUR,1672,Squirrels spend their fall,11,16,"Given that squirrels prepare for winter, it's logical that they would collect nuts during the fall.",A): looking for pretty leaves to collect | B): stockpiling rocks for fighting in the winter | C): stockpiling pecans for the frigid months | D): collecting twigs to keep warm,C,2,2,C,C,True,True,False,91.66223507384336,45.09739424841669,90.0,-0.05179801687208563,-0.05179801687208563,0.05179801687208561,0.29670876429297993,0.1144872261211054,-0.18222153817187453,0.9288397150232542,0.9806377318953399,0.9288397150232542,0.9806377318953399,0.9999999999999999,1.0,0.006258472145162202,0.003322452285101049,-0.0029360198600611527,0.059378730198546566,0.01089390157117395,-0.04848482862737262,0.9288397150232542,0.9806377318953399,0.05179801687208563,0.005523082633036947,0.0051459142483851385,-0.00037716838465180844
full,Full FUR,1672,Squirrels spend their fall,13,16,Pecans are a plausible nut that squirrels might collect.,A): looking for pretty leaves to collect | B): stockpiling rocks for fighting in the winter | C): stockpiling pecans for the frigid months | D): collecting twigs to keep warm,C,2,2,C,C,True,True,False,98.68077401978238,32.73192127435776,90.0,-0.06789714467697527,-0.06789714467697527,0.06789714467697527,0.29670876429297993,0.0239597610032136,-0.2727490032897663,0.9288397150232542,0.9967368597002295,0.9288397150232542,0.9967368597002295,0.9999999999999999,0.9999999999999999,0.006258472145162202,0.00022980752048188944,-0.006028664624680312,0.059378730198546566,0.002630008011771125,-0.056748722186775444,0.9288397150232542,0.9967368597002295,0.06789714467697527,0.005523082633036947,0.000403324767517419,-0.005119757865519528
full,Full FUR,1672,Squirrels spend their fall,15,16,"Therefore, the correct answer is (C): stockpiling pecans for the frigid months.",A): looking for pretty leaves to collect | B): stockpiling rocks for fighting in the winter | C): stockpiling pecans for the frigid months | D): collecting twigs to keep warm,C,2,2,C,C,True,True,False,71.90367075410067,30.052265652439168,100.0,0.12788222304005092,0.12788222304005092,0.12788222304005095,0.29670876429297993,0.6541147051691252,0.35740594087614524,0.9288397150232542,0.8009574919832033,0.9288397150232542,0.8009574919832033,0.9999999999999999,1.0,0.006258472145162202,0.04518692889973228,0.03892845675457008,0.059378730198546566,0.1391855313719936,0.07980680117344705,0.9288397150232542,0.8009574919832033,-0.12788222304005092,0.005523082633036947,0.014670047745070818,0.009146965112033872
full,Full FUR,163,The transportation with the most mass is likely a,0,6,Step 1:  We need to consider the typical capacity of each mode of transportation.,A): commercial plane | B): private plane | C): bus | D): private car,A,2,0,C,A,False,True,True,88.86762326086944,38.02974195551051,90.0,0.2560671309320447,-0.07986806669307533,0.2560671309320447,1.1944073724308026,1.2857906361988347,0.09138326376803207,0.4226697399912204,0.1666026090591757,0.3730047393065493,0.45287280599962465,1.0,1.0,0.3730047393065493,0.45287280599962465,0.07986806669307533,0.08322860487507698,0.21392197588202394,0.13069337100694695,0.4226697399912204,0.1666026090591757,-0.2560671309320447,0.1210969158271533,0.1666026090591757,0.0455056932320224
full,Full FUR,163,The transportation with the most mass is likely a,1,6,"Step 2:  Commercial planes are designed to carry large numbers of passengers and cargo, making them a strong candidate for the mode with the most mass.",A): commercial plane | B): private plane | C): bus | D): private car,A,2,3,C,D,False,False,True,80.68969413591216,48.22191133722471,95.0,0.25984939957523345,0.27424922245891264,0.534098622034146,1.1944073724308026,1.2114351576629796,0.017027785232176962,0.4226697399912204,0.16282034041598692,0.3730047393065493,0.09875551684763667,1.0,1.0,0.3730047393065493,0.09875551684763667,-0.27424922245891264,0.08322860487507698,0.23690219400005186,0.15367358912497486,0.4226697399912204,0.16282034041598692,-0.25984939957523345,0.1210969158271533,0.5015219487363245,0.3804250329091712
full,Full FUR,163,The transportation with the most mass is likely a,2,6,"Step 3:  Private planes, while capable of carrying large numbers of people, are generally smaller and less frequently used than commercial planes, so they are less likely to have the most mass.",A): commercial plane | B): private plane | C): bus | D): private car,A,2,2,C,C,False,False,False,86.5717904293102,52.85551378008903,100.0,-0.22124433713033975,0.16395644689144903,0.2212443371303397,1.1944073724308026,0.9919045792323723,-0.20250279319843034,0.4226697399912204,0.6439140771215601,0.3730047393065493,0.20904829241510028,1.0,1.0,0.3730047393065493,0.20904829241510028,-0.16395644689144903,0.08322860487507698,0.059893341143329615,-0.023335263731747366,0.4226697399912204,0.6439140771215601,0.22124433713033975,0.1210969158271533,0.08714428932001002,-0.033952626507143285
full,Full FUR,163,The transportation with the most mass is likely a,3,6,Step 4:  Buses are designed to carry large groups of people but are typically smaller and less heavy than commercial planes.,A): commercial plane | B): private plane | C): bus | D): private car,A,2,2,C,C,False,False,False,85.64979918781663,41.78433008708468,95.0,-0.30913257471427613,0.1633398643866221,0.3091325747142761,1.1944073724308026,0.7609736413721389,-0.4334337310586638,0.4226697399912204,0.7318023147054965,0.3730047393065493,0.20966487491992722,1.0,1.0,0.3730047393065493,0.20966487491992722,-0.1633398643866221,0.08322860487507698,0.0220985160882908,-0.06113008878678618,0.4226697399912204,0.7318023147054965,0.30913257471427613,0.1210969158271533,0.03643429428628548,-0.08466262154086782
full,Full FUR,163,The transportation with the most mass is likely a,4,6,"Step 5:  Private cars are designed for individual use and are generally the smallest and lightest of the options, making them the least likely to have the most mass.",A): commercial plane | B): private plane | C): bus | D): private car,A,2,2,C,C,False,False,False,83.6115562675315,40.867566682117406,100.0,-0.06824306476121572,-0.0602242721191279,0.1284673368803436,1.1944073724308026,0.9597330561964831,-0.23467431623431956,0.4226697399912204,0.4909128047524361,0.3730047393065493,0.4332290114256772,1.0,1.0,0.3730047393065493,0.4332290114256772,0.0602242721191279,0.08322860487507698,0.035561604830705924,-0.047667000044371056,0.4226697399912204,0.4909128047524361,0.06824306476121572,0.1210969158271533,0.040296578991180776,-0.08080033683597253
full,Full FUR,163,The transportation with the most mass is likely a,5,6,"Step 6:  Based on these considerations, commercial",A): commercial plane | B): private plane | C): bus | D): private car,A,2,2,C,C,False,False,False,90.09865916361737,24.957035389429237,95.0,-9.13647067203871e-05,0.11658715343500853,0.11658715343500856,1.1944073724308026,1.290334309930101,0.09592693749929837,0.4226697399912204,0.42276110469794076,0.3730047393065493,0.2564175858715408,1.0,1.0,0.3730047393065493,0.2564175858715408,-0.11658715343500853,0.08322860487507698,0.12112308925287146,0.03789448437779448,0.4226697399912204,0.42276110469794076,9.13647067203871e-05,0.1210969158271533,0.19969822017764705,0.07860130435049374
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",0,8,Step 1: The person wants to have more natural power in their home.,A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,82.52048609874389,39.70128393885708,100.0,0.00905841888393144,0.00905841888393144,0.009058418883931437,0.01625764993851654,0.07091256719175057,0.05465491725323403,0.9980341634383497,0.9889757445544183,0.9980341634383497,0.9889757445544183,0.9999999999999999,0.9999999999999999,0.0007544905992199086,0.0066636664459740706,0.005909175846754162,0.0008549498608266651,0.002777829480731603,0.0019228796199049379,0.9980341634383497,0.9889757445544183,-0.00905841888393144,0.0003563961016036604,0.0015827595188759964,0.0012263634172723359
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",1,8,Step 2: They choose to stop using a traditional electric company.,A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,90.40329139550015,26.120468718570134,95.0,-0.0002976473323228479,-0.0002976473323228479,0.0002979022590840236,0.01625764993851654,0.014002466390476573,-0.0022551835480399685,0.9980341634383497,0.9983318107706726,0.9980341634383497,0.9983318107706726,0.9999999999999999,1.0,0.0007544905992199086,0.0005521617272723909,-0.00020232887194751776,0.0008549498608266651,0.0008552047875878696,2.5492676120454985e-07,0.9980341634383497,0.9983318107706726,0.0002976473323228479,0.0003563961016036604,0.00026082271446718335,-9.557338713647707e-05
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",2,8,Step 3: They need a way to generate electricity.,A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,94.48907389602414,34.29018463969452,100.0,0.0001104230666516548,0.0001104230666516548,0.0004073426283218611,0.01625764993851654,0.01710399044882011,0.0008463405103035677,0.9980341634383497,0.9979237403716981,0.9980341634383497,0.9979237403716981,0.9999999999999999,1.0,0.0007544905992199086,0.0004575710375497425,-0.00029691956167016614,0.0008549498608266651,0.0009099887180039273,5.5038857177262205e-05,0.9980341634383497,0.9979237403716981,-0.0001104230666516548,0.0003563961016036604,0.0007086998727482994,0.000352303771144639
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",3,8,"Step 4: The options are sun grafts, sunlight shields, panels collecting sunlight, and solar bees.",A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,82.07098794498813,47.81581075467848,100.0,-0.0006688663966384345,-0.0006688663966384345,0.000668866396638415,0.01625764993851654,0.011252462097251233,-0.005005187841265309,0.9980341634383497,0.9987030298349882,0.9980341634383497,0.9987030298349882,0.9999999999999999,1.0,0.0007544905992199086,0.00033502754007623347,-0.00041946305914367517,0.0008549498608266651,0.0006662818268649555,-0.00018866803396170955,0.9980341634383497,0.9987030298349882,0.0006688663966384345,0.0003563961016036604,0.00029566079807064966,-6.073530353301076e-05
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",4,8,Step 5: Sun grafts and sunlight shields are not common terms for electricity generation.,A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,92.52607582390743,49.81495565037538,95.0,0.005222751339929221,0.005222751339929221,0.00522275133992922,0.01625764993851654,0.05011674720907119,0.033859097270554646,0.9980341634383497,0.9928114120984205,0.9980341634383497,0.9928114120984205,0.9999999999999999,0.9999999999999999,0.0007544905992199086,0.003580637385384994,0.0028261467861650856,0.0008549498608266651,0.0016913734659482547,0.0008364236051215896,0.9980341634383497,0.9928114120984205,-0.005222751339929221,0.0003563961016036604,0.0019165770502462037,0.0015601809486425434
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",5,8,Step 6: Solar bees are not a known method for generating electricity.,A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,96.38584642407857,44.450219705234296,95.0,0.010325490374068269,0.010325490374068269,0.010325490374068293,0.01625764993851654,0.07415460124865111,0.05789695131013457,0.9980341634383497,0.9877086730642815,0.9980341634383497,0.9877086730642815,0.9999999999999999,1.0,0.0007544905992199086,0.009683155310404966,0.008928664711185058,0.0008549498608266651,0.001906726248089578,0.001051776387262913,0.9980341634383497,0.9877086730642815,-0.010325490374068269,0.0003563961016036604,0.0007014453772240075,0.0003450492756203471
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",6,8,"Step 7: Panels collecting sunlight are a known method for generating electricity, specifically solar panels.",A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,87.96303073535098,44.23280401239106,100.0,-0.0006819831492429484,-0.0006819831492429484,0.0006819831492429026,0.01625764993851654,0.011140371532256695,-0.005117278406259846,0.9980341634383497,0.9987161465875927,0.9980341634383497,0.9987161465875927,0.9999999999999999,1.0,0.0007544905992199086,0.00035663965902926287,-0.00039785094019064576,0.0008549498608266651,0.0006662906002681205,-0.00018865926055854456,0.9980341634383497,0.9987161465875927,0.0006819831492429484,0.0003563961016036604,0.0002609231531099941,-9.54729484936663e-05
full,Full FUR,9-675,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",7,8,The best answer is C.,A): sun grafts | B): sunlight shields | C): panels collecting sunlight | D): solar bees,C,2,2,C,C,True,True,False,73.50263786431033,29.778497960734683,95.0,0.005374344099264183,0.005374344099264183,0.00537434409926423,0.01625764993851654,0.051032268179596045,0.034774618241079504,0.9980341634383497,0.9926598193390855,0.9980341634383497,0.9926598193390855,0.9999999999999999,1.0,0.0007544905992199086,0.0035800904007523195,0.002825599801532411,0.0008549498608266651,0.002171434721443877,0.0013164848606172122,0.9980341634383497,0.9926598193390855,-0.005374344099264183,0.0003563961016036604,0.001588655538718313,0.0012322594371146525
full,Full FUR,1184,Seeds provide new plants with,0,9,"Seeds contain the embryo of a new plant, which has the potential to grow into a mature plant.",A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,1,B,B,False,False,False,89.60319745802943,50.496410307380145,85.0,0.04757901818007637,-0.014973473310583907,0.04757901818007635,0.8619466224370681,0.960771678055217,0.09882505561814892,0.5903270360053217,0.5427480178252453,0.35805145606312955,0.37302492937371345,1.0,0.9999999999999999,0.35805145606312955,0.37302492937371345,0.014973473310583907,0.5903270360053217,0.5427480178252453,-0.04757901818007637,0.03773834630148976,0.057205220842205855,0.019466874540716092,0.013883161630059029,0.027021831958835365,0.013138670328776336
full,Full FUR,1184,Seeds provide new plants with,1,9,The embryo contains the genetic material necessary for the plant to develop.,A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,1,B,B,False,False,False,97.73832048393311,44.3416180187852,85.0,-0.12241252692836146,0.15384815528094714,0.15384815528094714,0.8619466224370681,0.8142018098647659,-0.04774481257230223,0.5903270360053217,0.7127395629336831,0.35805145606312955,0.2042033007821824,1.0,1.0,0.35805145606312955,0.2042033007821824,-0.15384815528094714,0.5903270360053217,0.7127395629336831,0.12241252692836146,0.03773834630148976,0.066295107466519,0.028556761165029233,0.013883161630059029,0.016762028817615435,0.0028788671875564064
full,Full FUR,1184,Seeds provide new plants with,2,9,"However, seeds do not contain water or hydrogen in the form that plants need to grow.",A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,1,B,B,False,False,False,96.44187868171498,49.32246650845613,95.0,-0.1324539230669618,0.2324509811631117,0.2324509811631117,0.8619466224370681,0.8695112387167119,0.007564616279643777,0.5903270360053217,0.7227809590722835,0.35805145606312955,0.12560047490001786,1.0,0.9999999999999999,0.35805145606312955,0.12560047490001786,-0.2324509811631117,0.5903270360053217,0.7227809590722835,0.1324539230669618,0.03773834630148976,0.1108420515993696,0.07310370529787985,0.013883161630059029,0.040776514428329046,0.026893352798270015
full,Full FUR,1184,Seeds provide new plants with,3,9,They do not store water and hydrogen for the roots either.,A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,0,B,A,False,True,True,98.29279473426537,39.346934028736655,90.0,0.4942254560354845,-0.3520484595437668,0.4966100093927706,0.8619466224370681,0.8782811883807013,0.01633456594363325,0.5903270360053217,0.09610157996983715,0.35805145606312955,0.7100999156068963,1.0,1.0,0.35805145606312955,0.7100999156068963,0.3520484595437668,0.5903270360053217,0.09610157996983715,-0.4942254560354845,0.03773834630148976,0.03535379294420367,-0.002384553357286094,0.013883161630059029,0.15844471147906286,0.14456154984900382
full,Full FUR,1184,Seeds provide new plants with,4,9,Seeds are essentially a package of genetic information and a dormant plant structure that can be activated by the right conditions.,A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,1,B,B,False,False,False,95.84013473308404,57.98684909794769,100.0,-0.37186951530915313,0.3380817035397857,0.3718695153091532,0.8619466224370681,0.19823281827807993,-0.6637138041589882,0.5903270360053217,0.9621965513144748,0.35805145606312955,0.019969752523343837,1.0,1.0,0.35805145606312955,0.019969752523343837,-0.3380817035397857,0.5903270360053217,0.9621965513144748,0.37186951530915313,0.03773834630148976,0.012112266666075835,-0.025626079635413926,0.013883161630059029,0.005721429496105516,-0.008161732133953513
full,Full FUR,1184,Seeds provide new plants with,5,9,"The essential elements for photosynthesis, such as carbon dioxide and sunlight, are not stored in seeds.",A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,1,B,B,False,False,False,96.63123844411354,48.524411479139296,100.0,0.0040999845575169225,-0.04485614843550989,0.044856148435509925,0.8619466224370681,0.7352886736692694,-0.12665794876779868,0.5903270360053217,0.5862270514478047,0.35805145606312955,0.40290760449863944,1.0,1.0,0.35805145606312955,0.40290760449863944,0.04485614843550989,0.5903270360053217,0.5862270514478047,-0.0040999845575169225,0.03773834630148976,0.00737951034027813,-0.030358835961211632,0.013883161630059029,0.003485833713277626,-0.010397327916781402
full,Full FUR,1184,Seeds provide new plants with,6,9,Seeds do not provide life-sustaining elements in the sense that they do not contain the necessary nutrients for immediate growth.,A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,0,B,A,False,True,True,94.53196026320853,53.8575806667656,90.0,0.44317117631400615,-0.48877204713168404,0.488772047131684,0.8619466224370681,0.4574585789848985,-0.4044880434521696,0.5903270360053217,0.14715585969131553,0.35805145606312955,0.8468235031948136,1.0,1.0,0.35805145606312955,0.8468235031948136,0.48877204713168404,0.5903270360053217,0.14715585969131553,-0.44317117631400615,0.03773834630148976,0.003921571415940499,-0.03381677488554927,0.013883161630059029,0.0020990656979303864,-0.011784095932128643
full,Full FUR,1184,Seeds provide new plants with,7,9,They are more like a blueprint or a package of genetic material that can be used to grow a new plant when the right conditions are met.,A): life sustaining elements | B): essentials for photosynthesis | C): water and hydrogen | D): storage for roots,A,1,1,B,B,False,False,False,91.46451067662844,51.64315972749205,90.0,-0.38760161606384,0.3495907149709277,0.38760161606384,0.8619466224370681,0.12753166490185036,-0.7344149575352177,0.5903270360053217,0.9779286520691617,0.35805145606312955,0.008460741092201858,1.0,1.0,0.35805145606312955,0.008460741092201858,-0.3495907149709277,0.5903270360053217,0.9779286520691617,0.38760161606384,0.03773834630148976,0.010863806541429618,-0.026874539760060143,0.013883161630059029,0.0027468002972068127,-0.011136361332852215
full,Full FUR,9-1180,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,1,12,Mosquitoes are attracted to the warmth and moisture of the human body.,A): steak | B): blood | C): nice weather | D): taking food,B,1,1,B,B,True,True,False,94.86325204327493,42.686880392851926,95.0,9.101634432140404e-05,9.101634432140404e-05,9.107717136154152e-05,0.007905009870968984,0.008716584135939428,0.0008115742649704438,0.9990977144175639,0.9990066980732425,0.9990977144175639,0.9990066980732425,1.0,0.9999999999999999,9.602493901830673e-05,0.00015830391353249655,6.227897451418982e-05,0.9990977144175639,0.9990066980732425,-9.101634432140404e-05,0.0006665451864962287,0.0006664843594560488,-6.082704017990742e-08,0.00013971545692159973,0.000168513653768909,2.8798196847309277e-05
full,Full FUR,9-1180,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,3,12,They are known to feed on the blood of humans and other animals.,A): steak | B): blood | C): nice weather | D): taking food,B,1,1,B,B,True,True,False,93.70632484166201,35.812350873052026,95.0,0.04417440046687837,0.04417440046687837,0.04417440046687836,0.007905009870968984,0.21024370263933395,0.20233869276836497,0.9990977144175639,0.9549233139506855,0.9990977144175639,0.9549233139506855,1.0,1.0,9.602493901830673e-05,0.003039311561001249,0.0029432866219829424,0.9990977144175639,0.9549233139506855,-0.04417440046687837,0.0006665451864962287,0.03702639719422167,0.03635985200772544,0.00013971545692159973,0.005010977294091558,0.004871261837169958
full,Full FUR,9-1180,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,5,12,"At a BBQ, there are many people, which means there are many potential hosts for mosquitoes.",A): steak | B): blood | C): nice weather | D): taking food,B,1,1,B,B,True,True,False,94.86325204327493,44.666787774619735,95.0,0.002932923012679667,0.002932923012679667,0.002932923012679628,0.007905009870968984,0.028120638008950156,0.020215628137981174,0.9990977144175639,0.9961647914048842,0.9990977144175639,0.9961647914048842,1.0,0.9999999999999999,9.602493901830673e-05,0.0004862233145587564,0.00039019837554044967,0.9990977144175639,0.9961647914048842,-0.002932923012679667,0.0006665451864962287,0.002798022150668372,0.0021314769641721434,0.00013971545692159973,0.0005509631298885949,0.0004112476729669952
full,Full FUR,9-1180,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,7,12,"The presence of food, such as steak, may attract other animals, but it is not the primary reason mosquitoes are attracted to a BBQ.",A): steak | B): blood | C): nice weather | D): taking food,B,1,1,B,B,True,True,False,94.4458511668931,52.67099547811105,90.0,-0.00035507857635308504,-0.00035507857635308504,0.0003550785763530878,0.007905009870968984,0.0050970402183346,-0.0028079696526343836,0.9990977144175639,0.999452792993917,0.9990977144175639,0.999452792993917,1.0,1.0,9.602493901830673e-05,5.141670891536409e-05,-4.460823010294264e-05,0.9990977144175639,0.999452792993917,0.00035507857635308504,0.0006665451864962287,0.000379920945954199,-0.0002866242405420297,0.00013971545692159973,0.00011586935121348151,-2.3846105708118218e-05
full,Full FUR,9-1180,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,9,12,"The nice weather may contribute to the mosquitoes' presence, but it is not the reason they are attracted to people specifically.",A): steak | B): blood | C): nice weather | D): taking food,B,1,1,B,B,True,True,False,94.90322653301573,45.94858025525359,100.0,0.03477161381248006,0.03477161381248006,0.03477161381248005,0.007905009870968984,0.18153362561975891,0.17362861574878993,0.9990977144175639,0.9643261006050838,0.9990977144175639,0.9643261006050838,1.0,1.0,9.602493901830673e-05,0.003477902929111953,0.003381877990093646,0.9990977144175639,0.9643261006050838,-0.03477161381248006,0.0006665451864962287,0.025698418523487747,0.025031873336991518,0.00013971545692159973,0.0064975779423164645,0.006357862485394865
full,Full FUR,9-1180,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,11,12,Taking food is not a relevant factor in mosquitoes' attraction to humans at a BBQ.,A): steak | B): blood | C): nice weather | D): taking food,B,1,1,B,B,True,True,False,95.67442453948122,41.556480397287764,90.0,-0.0004920247495574515,-0.0004920247495574515,0.0004920247495574478,0.007905009870968984,0.003930316906665961,-0.003974692964303023,0.9990977144175639,0.9995897391671213,0.9990977144175639,0.9995897391671213,1.0,1.0,9.602493901830673e-05,4.830815007440975e-05,-4.7716788943896976e-05,0.9990977144175639,0.9995897391671213,0.0004920247495574515,0.0006665451864962287,0.0002959232769416597,-0.000370621909554569,0.00013971545692159973,6.60294058626217e-05,-7.368605105897804e-05
full,Full FUR,8-41,Tadpoles start their lives as,1,6,Tadpoles are the larval stage of frogs.,A): Water animals | B): Frogs | C): Ants | D): College Students,A,1,1,B,B,False,False,False,93.9945332104692,69.50172312889407,95.0,-0.20909653023082142,0.20992166830629683,0.20993317300305103,0.6134306439461276,0.20992860013468562,-0.40350204381144195,0.7474204246146945,0.9565169548455159,0.24265187797954768,0.032730209673250854,1.0,1.0,0.24265187797954768,0.032730209673250854,-0.20992166830629683,0.7474204246146945,0.9565169548455159,0.20909653023082142,0.0034612435589638085,0.0034497388622096773,-1.1504696754131242e-05,0.006466453846793965,0.007303096619023616,0.0008366427722296503
full,Full FUR,8-41,Tadpoles start their lives as,3,6,They start their lives in water.,A): Water animals | B): Frogs | C): Ants | D): College Students,A,1,1,B,B,False,False,False,98.68077401978238,64.89669849611899,85.0,-0.24349583986482437,0.24048425725641942,0.24349583986482437,0.6134306439461276,0.05963885459126117,-0.5537917893548664,0.7474204246146945,0.9909162644795189,0.24265187797954768,0.002167620723128251,1.0,0.9999999999999999,0.24265187797954768,0.002167620723128251,-0.24048425725641942,0.7474204246146945,0.9909162644795189,0.24349583986482437,0.0034612435589638085,0.001023911534524352,-0.0024373320244394565,0.006466453846793965,0.005892203262828494,-0.0005742505839654716
full,Full FUR,8-41,Tadpoles start their lives as,5,6,They undergo metamorphosis to become adult frogs.,A): Water animals | B): Frogs | C): Ants | D): College Students,A,1,1,B,B,False,False,False,98.22478740783714,76.06162820318211,95.0,0.007567399442925615,0.002456767315594327,0.010024166758519977,0.6134306439461276,0.6561314194236687,0.04270077547754114,0.7474204246146945,0.7398530251717689,0.24265187797954768,0.24019511066395335,1.0,1.0,0.24265187797954768,0.24019511066395335,-0.002456767315594327,0.7474204246146945,0.7398530251717689,-0.007567399442925615,0.0034612435589638085,0.0064009828552612875,0.002939739296297479,0.006466453846793965,0.013550881309016497,0.007084427462222532
full,Full FUR,7-891,A recyclable material can be,0,4,(A): transformed - This is a good option because recyclable materials can be transformed into new products.,A): transformed | B): traded | C): thrown away | D): used more times,D,0,3,A,D,False,True,True,89.62348389557117,46.054046406627315,90.0,0.36306655914364283,-0.24869648286689156,0.36306655914364283,1.1846010438936614,1.0438456026343137,-0.1407554412593477,0.41342954287567946,0.05036298373203664,0.3648502690773357,0.6135467519442273,1.0,1.0,0.41342954287567946,0.05036298373203664,-0.36306655914364283,0.17234306885514153,0.19918947663864034,0.02684640778349881,0.0493771191918433,0.1369007876850958,0.08752366849325251,0.3648502690773357,0.6135467519442273,0.24869648286689156
full,Full FUR,7-891,A recyclable material can be,1,4,"(B): traded - This is not a good option because trading refers to exchanging goods or services, not the process of recycling.",A): transformed | B): traded | C): thrown away | D): used more times,D,0,1,A,B,False,False,True,95.3229377616041,61.29567170661896,100.0,0.2709543408594972,0.15755008388542585,0.46618646727975,1.1846010438936614,0.9422931635264324,-0.24230788036722894,0.41342954287567946,0.14247520201618225,0.3648502690773357,0.20730018519190985,1.0,1.0,0.41342954287567946,0.14247520201618225,-0.2709543408594972,0.17234306885514153,0.6385295361348915,0.46618646727975,0.0493771191918433,0.011695076657016405,-0.0376820425348269,0.3648502690773357,0.20730018519190985,-0.15755008388542585
full,Full FUR,7-891,A recyclable material can be,2,4,"(C): thrown away - This is not a good option because recyclable materials are meant to be recycled, not thrown away.",A): transformed | B): traded | C): thrown away | D): used more times,D,0,3,A,D,False,True,True,84.0536065769052,59.12008216493021,95.0,0.37385230450340223,-0.5359234374913684,0.5359234374913684,1.1846010438936614,0.4151251383082778,-0.7694759055853836,0.41342954287567946,0.0395772383722772,0.3648502690773357,0.9007737065687041,1.0,1.0,0.41342954287567946,0.0395772383722772,-0.37385230450340223,0.17234306885514153,0.05081817894471301,-0.12152488991042852,0.0493771191918433,0.008830876114305695,-0.04054624307753761,0.3648502690773357,0.9007737065687041,0.5359234374913684
